museo_id,museo_nombre,museo_tematica_n1,museo_fecha_fundacion,museo_adscripcion,estado_id,nom_ent,municipio_id,nom_mun,localidad_id,nom_loc,museo_calle_numero,museo_colonia,museo_cp,museo_telefono1,pagina_web,pagina_web2,email,twitter,gmaps_longitud,gmaps_latitud,link_sic,fecha_mod
1765,El Museo del Dulce,Especializado,23/04/2015,Gobierno del Estado,19,Nuevo León,39,Monterrey,1,Monterrey,Diego de Montemayor 444,Centro,64000,(81) 8344 2639,,https://www.facebook.com/MuseodelDulce?fref=ts,elmuseodeldulce@hotmail.com,,-100.30677,25.67115,http://sic.gob.mx/ficha.php?table=museo&table_id=1765,28/05/2018 09:44
513,Museo de Autos y del Transporte de Monterrey Humberto Lobo Villarreal,Especializado,13/07/1990,"Museo de Autos y del Transporte de Monterrey, A.C.",19,Nuevo León,39,Monterrey,1,Monterrey,"Av. Manuel Barragan s/n, dentro del Parque Niños Héroes",Col. Regina,64000,(81) 8331 3890,http://museodelauto.blogspot.com/,https://www.facebook.com/pages/MUSEO-DE-AUTOS-Y-DEL-TRANSPORTE-DE-MONTERREY-AC/209961595712555,museodelauto@hotmail.com,,-100.3117,25.71401,http://sic.gob.mx/ficha.php?table=museo&table_id=513,14/07/2016 10:34
369,Museo de Antropología e Historia de Allende,Historia,12/03/1986,Ayuntamiento de Allende,19,Nuevo León,4,Allende,1,Ciudad de Allende,Allende s/n ,Centro,67350,(826) 268 67 40,,,culturaallende@hotmail.com; desarrollo.allende@hotmail.com,,-100.01923,25.27874,http://sic.gob.mx/ficha.php?table=museo&table_id=369,16/07/2015 17:18
1433,Museo General Ponciano Cocineros Quiroga,Historia,25/10/2006,Ayuntamiento de Ciénega de Flores ,19,Nuevo León,12,Ciénega de Flores,1,Ciénega de Flores,Morelos s/n ,Centro,65550,(825) 238 09 76,,http://www.cienegadeflores.gob.mx/,rafaelrios1982@hotmail.com; casadelacultura1518@hotmail.com,,-100.16937,25.95205,http://sic.gob.mx/ficha.php?table=museo&table_id=1433,11/07/2016 13:59
1317,Museo Histórico de Escobedo,Historia,27/10/2006,Ayuntamiento de Escobedo,19,Nuevo León,21,General Escobedo,1,Ciudad General Escobedo,Lic. Raúl Caballero Escamilla 101 ,Centro,66050,(81) 8220 6100 ext. 1307,,http://www.escobedo.gob.mx/,educacionescobedo@hotmail.com; cculturaescobedo@yahoo.com.mx,,-100.32296,25.80831,http://sic.gob.mx/ficha.php?table=museo&table_id=1317,09/07/2018 06:09
590,Museo de Historia de Higueras,Historia,11/12/1995,Ayuntamiento de Higueras,19,Nuevo León,28,Higueras,1,Higueras,Coronel Ruperto Martínez 100 ,Centro,65700,(825) 248 20 02,,https://www.facebook.com/pages/Museo-de-Historia-de-Higueras/1423204711266526,giovani.ma@gmail.com; presidencia_higueras@hotmail.com ,,-100.01461,25.96159,http://sic.gob.mx/ficha.php?table=museo&table_id=590,25/06/2019 09:55
616,Museo Metropolitano de Monterrey,Historia,29/09/1995,Ayuntamiento de Monterrey,19,Nuevo León,39,Monterrey,1,Monterrey,Zaragoza Sur s/n,Centro,64000,(81) 8344 2503,,https://www.facebook.com/Culturamty/timeline,prensa.culturamonterrey@gmail.com,,-100.31127,25.66615,http://sic.gob.mx/ficha.php?table=museo&table_id=616,13/07/2016 14:34
604,Museo de Historia Regional Profr. Celso Garza Guajardo,Historia,23/12/1982,Ayuntamiento de Sabinas Hidalgo,19,Nuevo León,44,Sabinas Hidalgo,1,Ciudad Sabinas Hidalgo,Porfirio Díaz 410 ,Centro,65200,(824) 242 09 19,,,seyc2015-2018@hotmail.com,,-100.18072,26.49938,http://sic.gob.mx/ficha.php?table=museo&table_id=604,25/05/2018 22:48
606,Museo El Centenario,Historia,01/12/1982,Ayuntamiento de San Pedro Garza García/Secretaría de Cultura de San Pedro Garza García,19,Nuevo León,19,San Pedro Garza García,1,San Pedro Garza García,Libertad 116 Ote.,Centro,66200,(81) 8400 4539 y 40,,https://www.facebook.com/pages/El-Centenario-Museo-de-Historia-de-San-Pedro/187494861296348,muce@sanpedro.gob.mx,museocentenario,-100.40176,25.66459,http://sic.gob.mx/ficha.php?table=museo&table_id=606,04/04/2017 10:21
1324,Museo de Historia de Santiago,Historia,25/07/2007,Ayuntamiento de Santiago/Secretaría de Desarrolo Social y Humano,19,Nuevo León,49,Santiago,1,Santiago,Abasolo 100 esq. Juárez,Centro,67300,(81) 2285 0060,,https://www.facebook.com/museodehistoriasantiago/,culturasantiago@gmail.com; culturasantiago@gmail.com,,-100.1512,25.42468,http://sic.gob.mx/ficha.php?table=museo&table_id=1324,13/12/2018 08:50
605,Museo Profr. Moisés Sáenz Garza,Historia,01/12/1988,Casa de Cultura/Ayuntamiento de Apodaca,19,Nuevo León,6,Apodaca,1,Ciudad Apodaca,Padre Mier s/n ,Centro,66600,(81) 8386 1991,,https://www.facebook.com/pages/MUSEO-CASA-DE-LA-CULTURA-MOIS%C3%89S-S%C3%81ENZ-GARZA/206208252791718,culturaapodaca@hotmail.com; museoapodaca@hotmail.com,,-100.18507,25.78023,http://sic.gob.mx/ficha.php?table=museo&table_id=605,11/07/2016 13:20
307,Museo del Ferrocarril Antigua Estación del Golfo,Historia,03/10/1997,Casa de la Cultura de Nuevo León/CONARTE,19,Nuevo León,39,Monterrey,1,Monterrey,Av. Cristóbal Colón 400,Centro,64000,(81) 8374 1128 ext. 113,https://conarte.org.mx/servicios/museo-del-ferrocarril-antigua-estacion-del-golfo/,,etrujillo@conarte.org.mx; museoferrocarrilmty@hotmail.com,,-100.3097,25.68496,http://sic.gob.mx/ficha.php?table=museo&table_id=307,17/03/2021 07:33
581,Museo Hacienda San Pedro,Historia,30/03/1990,Centro de Información de Historia Regional-Hacienda San Pedro Celso Garza Guajardo/Universidad Autónoma de Nuevo León,19,Nuevo León,25,General Zuazua,1,General Zuazua,Carr. Monterrey-Zuazua km 4.5 ,Centro,65750,(81) 5247 0510,,,haciendasanpedro@gmail.com; joseresendizb@hotmail.com,,-100.11739,25.89187,http://sic.gob.mx/ficha.php?table=museo&table_id=581,28/05/2018 10:33
610,Salón de la Fama del Béisbol Mexicano,Historia,20/02/2019,Cervecería Cuauhtémoc (FEMSA),19,Nuevo León,39,Monterrey,1,Monterrey,Fundidora y Adolfo Prieto s/n,Parque Fundidora,64010,"(81) 8328 5000 ext. 5615, 5618",,,,,-100.29458,25.67257,http://sic.gob.mx/ficha.php?table=museo&table_id=610,28/05/2019 08:49
1412,Museo Histórico del Centro Cultural Universiario,Historia,31/01/2007,Colegio Civil/Universidad Autónoma de Nuevo León ,19,Nuevo León,39,Monterrey,1,Monterrey,"Colegio Civil s/n, Centro Cultural Universitario",Centro,64000,(81) 1340 4350,,http://cultura.uanl.mx/colegio-civil-centro-cultural-universitario/,rogelio.villarreale@uanl.mx,,-100.31584,25.67414,http://sic.gob.mx/ficha.php?table=museo&table_id=1412,09/07/2018 06:30
446,Museo de Historia Mexicana,Historia,30/11/1994,Gobierno del Estado de Nuevo León,19,Nuevo León,39,Monterrey,1,Monterrey,Dr. Coss 445 Sur,Centro,64000,(81) 2033 9898,http://www.museohistoriamexicana.org.mx/themes/mhm.html,http://www.museohistoriamexicana.org.mx,igonzalez@3museos.com,3museos,-100.30679,25.67155,http://sic.gob.mx/ficha.php?table=museo&table_id=446,25/05/2018 11:41
1183,Museo del Noreste (MUNE),Historia,21/09/2007,Gobierno del Estado de Nuevo León,19,Nuevo León,39,Monterrey,1,Monterrey,Dr. Coss 445,Centro,64000,(81) 2033 9898 ext. 116,http://www.museohistoriamexicana.org.mx/themes/mn.html,http://www.museodelnoreste.org.mx/,igonzalez@3museos.com,3museos,-100.30688,25.67093,http://sic.gob.mx/ficha.php?table=museo&table_id=1183,25/05/2018 11:55
1320,Museo del Palacio ,Historia,30/08/2008,Gobierno del Estado de Nuevo León,19,Nuevo León,39,Monterrey,1,Monterrey,5 de Mayo s/n,Centro,64000,(81) 2033 9900,http://www.museohistoriamexicana.org.mx/themes/mp.html,http://www.museodelpalaciodegobierno.org.mx/,igonzalez@3museos.com,3museos,-100.30625,25.6719,http://sic.gob.mx/ficha.php?table=museo&table_id=1320,25/05/2018 11:56
603,Museo de Linares,Historia,24/09/1997,"Museo de Linares, A.C.",19,Nuevo León,33,Linares,1,Linares,Morelos 105 Pte. ,Centro,67700,(821) 212 60 00,,https://es-la.facebook.com/museolinaresac/,educativosmuseolinares@gmail.com,,-99.56856,24.8592,http://sic.gob.mx/ficha.php?table=museo&table_id=603,13/12/2018 08:52
1319,Museo Histórico y Casa de la Cultura Valle del Pilón,Historia,28/05/2008,Patronato Museo Histórico y Casa de la Cultura Valle del Pilón/Ayuntamiento de Montemorelos,19,Nuevo León,38,Montemorelos,1,Montemorelos,Prol. Frontera s/n,Barrio Paras,67500,(826) 267 21 42,,,museohistoricovalledelpilon@hotmail.com,,-99.82464,25.19064,http://sic.gob.mx/ficha.php?table=museo&table_id=1319,12/07/2016 14:09
612,"Museo Regional de Nuevo León, El Obispado",Historia,20/09/1956,Secretaría de Cultura/INAH,19,Nuevo León,39,Monterrey,1,Monterrey,Rafael José Verger s/n,Col. Obispado,64010,(81) 8346 0404 ,http://www.elobispado.inah.gob.mx,http://www.inah.gob.mx/red-de-museos/272-museo-regional-de-nuevo-leon,museoobispado@inah.gob.mx; museoobispado@gmail.com,,-100.34238,25.67338,http://sic.gob.mx/ficha.php?table=museo&table_id=612,30/03/2020 17:15
1592,Papalote Museo del Niño Monterrey,TND,14/07/2018,"Servi Museos, A.C",19,Nuevo León,39,Monterrey,1,Monterrey,Av. Fundidora y Adolfo Prieto s/n,Parque Fundidora,64010,(81) 8191 8192,http://monterrey.papalote.org.mx/,,atencionalvisitante.mty@papalote.org.mx,,-100.28468,25.677,http://sic.gob.mx/ficha.php?table=museo&table_id=1592,09/07/2019 08:57
2019,Museo Municipal de General Zaragoza,,1000-01-01,Ayuntamiento de General Zaragoza,19,Nuevo León,24,General Zaragoza,1,General Zaragoza,Calle 5 de Mayo s/n,Centro,67960,(826) 213 30 33,,,isabel_cultura@outlook.es,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=2019,30/05/2018 11:26
1941,Museo de las Cosas Simples,,06/08/2016,Fundación Mundo Sustentable A.C.,19,Nuevo León,8,Bustamante,1,Bustamante,Gral Mariano Escobedo 403,Col. Las Flores,65150,(81) 8017 8184,,,bustamante.magico@outlook.com,,-100.50052,26.5346,http://sic.gob.mx/ficha.php?table=museo&table_id=1941,13/01/2021 07:57
1946,Museo de la Memoria Viva,,13/09/2012,"Mundo Sustentable, A.C.",19,Nuevo León,8,Bustamante,1,Bustamante,Juárez s/n entre Zaragoza y Gral. Naranjo,Centro,65150,(045) 829 101 77 29,,https://www.facebook.com/pages/category/Nonprofit-Organization/Museo-de-la-Memoria-Viva-109125492596312/,licmorenocantu@gmail.com,,-100.50498,26.536,http://sic.gob.mx/ficha.php?table=museo&table_id=1946,12/03/2019 04:23
1379,Museo Comunitario de San Miguel El Grande,Antropologia,01/08/1998,Ayuntamiento de San Miguel El Grande,20,Oaxaca,269,San Miguel el Grande,1,San Miguel el Grande,,Centro,71140,(953) 503 91 03,,,mpiosanmiguelelgrande@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1379,17/08/2017 14:09
1378,Ñuu Xia´a (Pueblo Ahogado),Antropologia,15/09/2001,"Ayuntamiento Heroica Villa de Tezoatlan de Segura y Luna	",20,Oaxaca,549,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",1,"Heroica Villa Tezoatlán de Segura y Luna, Cuna de la Independencia de Oaxaca",Miguel Alemán s/n esq. Independencia,Centro,69200,,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1378,11/08/2017 13:26
129,Museo Regional de Huajuapan (MUREH) ,Arqueologia,19/12/1998,"Asociación Cívica y Cultural Antonio de León, A.C",20,Oaxaca,39,Heroica Ciudad de Huajuapan de León,1,Heroica Ciudad de Huajuapan de León,Indio de Nuyoo 15,Centro,69000,(953)119 16 91,http://www.mureh.org.mx/,,murehuajuapan@outlook.com,,-97.77505,17.80887,http://sic.gob.mx/ficha.php?table=museo&table_id=129,20/04/2021 09:34
1390,Museo Comunitario Añuti (Seis Mono),Arqueologia,27/11/2004,Ayuntamiento de Magdalena Jaltepec,20,Oaxaca,46,Magdalena Jaltepec,1,Magdalena Jaltepec,Josefa Ortiz de Dominguez s/n,Centro,69900,(951) 105 15 41,,http://www.museoscomunitarios.org/jaltepec,,,-97.22576,17.45886,http://sic.gob.mx/ficha.php?table=museo&table_id=1390,11/08/2017 13:38
1721,Museo Histórico del Palacio Municipal de  Miahuatlán,Arqueologia,01/01/2000,Ayuntamiento de Miahuatlán de Porfirio Díaz,20,Oaxaca,59,Miahuatlán de Porfirio Díaz,1,Miahuatlán de Porfirio Díaz, Palacio Municipal s/n,Centro Histórico,70805,(951) 557-62-32,,,sandritabas@gmail.com,,-96.59727,16.32882,http://sic.gob.mx/ficha.php?table=museo&table_id=1721,16/11/2017 14:19
1387,Museo Arqueológico de San Pedro Yucunama,Arqueologia,01/01/1987,Ayuntamiento de San Pedro Yucunama,20,Oaxaca,341,San Pedro Yucunama,1,San Pedro Yucunama,,,,Cel. 044 953 100 7657,,,cerrodejabon20101@hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1387,22/09/2015 11:26
1575,Museo Comunitario de  Atzompa ,Arqueologia,01/08/2012,Comunidad de Atzompa,20,Oaxaca,399,Santa María Atzompa,1,Santa María Atzompa,Carr.Oaxaca Monte Albán,El Bonete,71223,,http://www.inah.gob.mx/es/boletines/4007-museo-de-atzompa-rescata-legado-zapoteca,,,,-96.78041,17.07851,http://sic.gob.mx/ficha.php?table=museo&table_id=1575,07/04/2016 11:51
570,Museo Comunitario de San Pablo Huitzo,Arqueologia,1000-01-01,Comunitario independiente,20,Oaxaca,294,San Pablo Huitzo,1,San Pablo Huitzo,"Ex Convento de San Pablo Huitzo, Plaza Cívica 1ra. Sección",,68220,(951) 528 4009,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=570,17/08/2017 14:29
618,Museo Comunitario Ñuu Kuiñe (Cerro del tigre),Arqueologia,01/01/1998,Comunitario independiente,20,Oaxaca,397,Heroica Ciudad de Tlaxiaco,25,Santa María Cuquila,Km. 72 1/2 Carr. Alfonso Pérez Gazga s/n,,69800,(953) 596 33 02,http://www.cdi.gob.mx/cuquila/museo.html,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=618,11/08/2017 13:29
853,Museo Comunitario Yukuni`i (Cerro que Retumba) ,Arqueologia,23/05/2003,Patronato del Museo,20,Oaxaca,459,Santiago Chazumba,1,Santiago Chazumba,"Domicilio conocido s/n, San José Chichihualtepec",,69012,(953)  525 02 29 Caseta,,http://www.museoscomunitarios.org/chichihualtepec,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=853,01/10/2015 13:15
877,Museo de Sitio de la Zona Arqueológica de Monte Albán,Arqueologia,04/11/1994,Secretaría de Cultura/INAH,20,Oaxaca,385,Santa Cruz Xoxocotlán,1,Santa Cruz Xoxocotlán,Reforma 501,Centro,68000,(951) 50 1 23 11,http://www.inah.gob.mx/zonas/209-museo-de-sitio-de-monte-alban,,montealban.inah@yahoo.com.mx; inahoax_cdpm@yahoo.com.mx; patricia_martinezlira@inah.gob.mx,mucoinah,-96.76603,17.04653,http://sic.gob.mx/ficha.php?table=museo&table_id=877,17/02/2020 05:01
1766,Museo de Sitio Bocana del Río Copalita,Arqueologia,01/01/2010,Secretaría de Cultura/INAH,20,Oaxaca,413,Santa María Huatulco,1,Santa María Huatulco,Blvd. Copalita-Tangolunda tramo 15,Bahía de Huatulco,70988,951 515 0389 ,http://www.inah.gob.mx/red-de-museos/310-museo-de-sitio-de-bocana-del-rio-copalita,,delegacion_oaxaca@inah.gob.mx,,-96.05412,15.79244,http://sic.gob.mx/ficha.php?table=museo&table_id=1766,17/02/2020 07:36
1759,Museo Oaxaqueño de Arqueología Ervin Frissell (En remodelación),Arqueologia,01/01/1946,Secretaría de las Culturas y Artes de Oaxaca,20,Oaxaca,298,San Pablo Villa de Mitla,1,San Pablo Villa de Mitla,"Benito Juárez  2	",Centro,70435,5680156,,,museofrissell@gmail.com,,-96.36343,16.92184,http://sic.gob.mx/ficha.php?table=museo&table_id=1759,20/04/2021 09:16
315,Museo Comunitario de San José El Mogote,Arqueologia,01/01/1986,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,33,Guadalupe Etla,1,Guadalupe Etla,Hacienda del Cacique,,68251,(951) 524 2511,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=315,27/11/2017 18:25
569,Museo Comunitario Hitalulu (Flor bonita),Arqueologia,01/11/1991,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,239,San Martín Huamelúlpam,1,San Martín Huamelúlpam,"A un costado del palacio municipal, Plaza Cívica",Centro,69815,(953) 538 60 85,,,unionmuseoscomunitarios.oaxaca@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=569,17/08/2017 14:12
568,Museo Comunitario Cerro de los Huizaches,Arqueologia,01/12/1992,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,295,San Pablo Huixtepec,1,San Pablo Huixtepec,Plaza Cívica,Centro,71270,(957) 571 5505,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=568,16/08/2017 13:52
523,Museo Memorias de Yucundaayee,Arqueologia,20/02/1997,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,340,San Pedro y San Pablo Tequixtepec,1,San Pedro y San Pablo Tequixtepec,Plaza Cívica,,69360,(953) 152 07 09,https://www.facebook.com/profile.php?id=100006680028078,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=523,01/10/2015 14:14
133,Museo Comunitario Shan Dany (Bajo el cerro),Arqueologia,13/09/1986,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,356,Santa Ana del Valle,1,Santa Ana del Valle,Plaza Cívica,Centro,70428,(953) 538 05 85,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=133,03/06/2016 12:39
563,Museo Comunitario Yucu-iti (Cerro de ocote),Arqueologia,10/12/1992,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,446,Santa María Yucuhiti,1,Santa María Yucuhiti,Plaza Cívica,,71110,(954) 553 41 40 / 341 63 ,,http://www.museoscomunitarios.org/index.php?option=com_content&view=article&id=233&Itemid=873,autoridadyukuiti@Hotmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=563,11/06/2016 23:15
1477,Museo Comunitario Ta Guiil-Reiñ (Cerro de Sangre),Arqueologia,01/09/2012,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,475,Santiago Matatlán,1,Santiago Matatlán,Independencia s/n,Centro,70440,(951) 518 30 03,,,unionmuseoscomunitarios.oaxaca@gmail.com,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=1477,01/10/2015 14:02
289,Museo Comunitario Cerro de la Campana,Arqueologia,01/11/1989,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,483,Santiago Suchilquitongo,1,Santiago Suchilquitongo,Plaza Cívica,Centro,68230,(951) 524 42 88,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=289,07/07/2015 12:41
561,Museo Comunitario Ñiace (Cerro de la miel),Arqueologia,29/02/1992,Unión de Museos Comunitarios de Oaxaca,20,Oaxaca,548,Tepelmeme Villa de Morelos,1,Tepelmeme Villa de Morelos,Plaza Cívica,Centro,69310,(953) 531 0198,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=561,21/07/2012 10:51
562,Museo Comunitario Snuu Vico,Arqueologia,01/06/1992,"Unión Estatal de Museos Comunitarios de Oaxaca, A.C.",20,Oaxaca,208,San Juan Mixtepec,1,San Juan Mixtepec Distrito 08,"Distrito de Juxtlahuaca, Plaza Cívica",Centro,69770,52(953)552-99-20 ,,,,,0,0,http://sic.gob.mx/ficha.php?table=museo&table_id=562,17/08/2017 14:15
78,Centro Fotográfico Manuel Álvarez Bravo (CFMAB),Arte,17/09/1996,"Amigos del Instituto de Artes Gráficas de Oaxaca y del Centro Fotográfico Álvarez Bravo, A.C.",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Manuel  Bravo 116,Centro,68000,(951) 516 98 00,https://www.cfmab.com.mx/,,difusion.cfab@gmail.com,,-96.72485,17.06499,http://sic.gob.mx/ficha.php?table=museo&table_id=78,20/04/2021 07:42
102,Museo de Arte Contemporáneo de Oaxaca (MACO),Arte,28/02/1992,"Amigos del Museo de Arte Contemporáneo de Oaxaca, A.C.",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Macedonio Alcalá 202,Centro,68000,(951) 514 10 55,https://museomaco.org/,,info@museomaco.com,,-96.72413,17.06319,http://sic.gob.mx/ficha.php?table=museo&table_id=102,16/03/2021 03:11
1927,Museo Boutique Aroch,Arte,31/05/2017,"Artes, Oficios y Crecimiento Humano, A.C.",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Calle Porfirio Díaz 108,Centro,68000,(951) 549 93 12,,,museo_aroch@hotmail.com,,-96.7265,17.06275,http://sic.gob.mx/ficha.php?table=museo&table_id=1927,13/01/2021 08:19
813,Museo Estatal de Arte Popular Oaxaca,Arte,02/10/2004,Coordinación de Espacios Culturales de Oaxaca/Secretaría de las Culturas y Artes de Oaxaca,20,Oaxaca,115,San Bartolo Coyotepec,1,San Bartolo Coyotepec,Independencia s/n,Centro,71256,(951) 551 00 36,,,museoartepopular@gmail.com,,-96.70795,16.95812,http://sic.gob.mx/ficha.php?table=museo&table_id=813,20/04/2021 09:04
1190,Casa de la Ciudad,Arte,17/01/2004,"Fundación Alfredo Harp Helú Oaxaca, A.C.",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Porfirio Díaz 115 ,Centro,68000,(951) 516 96 48,https://casadelaciudad.org/?fbclid=IwAR0UsOo602fuhsLGdgIYS8iBcD51i-vKwRPjgtu31jcMMuV9P_lN2t8ZcZM,,casadelaciudad@fahho.mx,@casadelaciudad,-96.72671,17.06336,http://sic.gob.mx/ficha.php?table=museo&table_id=1190,24/09/2019 09:07
1912,Museo Infantil de Oaxaca (MIO),Arte,03/03/2017,"Fundación Alfredo Harp Helú Oaxaca, A.C./Secretaría de las Culturas y las Artes de Oaxaca",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Calz. Francisco I. Madero 511,Col. Ex Marquesado,68034,(951) 516 93 88,http://www.mio.org.mx/,,info@mio.org.mx,,-96.73674,17.068,http://sic.gob.mx/ficha.php?table=museo&table_id=1912,20/04/2021 08:33
1219,Museo Textil de Oaxaca,Arte,19/04/2008,"Fundación Alfredo Harp Helú, A.C.",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez,Hidalgo 917,Centro Histórico,68000,(951)  514 92 56,https://museotextildeoaxaca.org/,,info@museotextil.org,museomio,-96.72297,17.06074,http://sic.gob.mx/ficha.php?table=museo&table_id=1219,20/04/2021 09:53
84,Museo de Filatelia de Oaxaca,Arte,09/07/1998,"Museo de Filatelia de Oaxaca, A.C.",20,Oaxaca,67,Oaxaca de Juárez,1,Oaxaca de Juárez, Constitución 201,Centro,68000,(951) 514 23 75,http://www.mufi.org.mx ,,info@mufi.org.mx ,MUFI_oax,-96.7215,17.06552,http://sic.gob.mx/ficha.php?table=museo&table_id=84,20/04/2021 08:17
864, Museo Comunitario <i>Balaa Xtee Guech Gulal</i>,Arte,12/12/1994,Regiduria de Cultura del Municipio de Teotitlàn del Valle,20,Oaxaca,546,Teotitlán del Valle,1,Teotitlán del Valle,Av. Hidalgo s/n,,70420,(952) 524 44 63,http://www.aquioaxaca.com/index.php?option=com_content&view=article&id=60:museo-comunitario-de-teotitldel-valle&catid=49:articulos,,culturateotitlan@gmail.com,,-96.51949,17.02971,http://sic.gob.mx/ficha.php?table=museo&table_id=864,08/06/2017 11:56
